"subjectID" "ActivityID" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z"
"11" 1 5 "STANDING" -0.000143327279101563 0.00231643209695312 0.00160853301 0.00310317176955742 0.00633283208594973 0.00565927843906554 0.00305962677592188 0.0024628152609375 -0.00037665276171875 0.0150536933170288 0.0110322889481639 0.0114386390643192
"12" 1 5 "STANDING" -0.000277713151132812 -0.00225705646710937 3.478350921875e-05 0.00198848523792322 0.00391783709637776 0.00433395813506 -0.00360794392226563 -0.00014777854296875 0.0023212706618125 0.00677627158026921 0.00540502662687768 0.00423040752624784
"13" 1 5 "STANDING" 0.000181605713125 -0.00171862227109375 -0.00146145341640625 0.00169966667461767 0.00435067230540467 0.00369595922279974 -0.0015405563046875 -0.000724496405078125 -6.6067692984375e-05 0.00566502487943974 0.0042240790884793 0.00419406684308076
"14" 1 5 "STANDING" -8.25961459375e-05 0.00127212877070312 0.000512413381796875 0.00168230026915233 0.00335194450797134 0.00421914594897684 0.0006062141996875 0.00113237224023438 -0.00119966587003125 0.00377284527040378 0.00384107304337162 0.00404500210711239
"15" 1 5 "STANDING" 0.0041978554525 0.0232002855 0.0154069193129687 0.00510922647698209 0.0330469057678623 0.0206667631928112 0.0176635804132813 0.1044727909375 -0.1154515265625 0.0212644905080455 0.0465125041864979 0.0450002146685473
"16" 1 5 "STANDING" 0.000335433913125 -0.00308517843225 -0.00454965983429687 0.00244559333160232 0.00603025736594974 0.00601382936752757 0.012235944784375 0.0460711500390625 -0.05013406490625 0.0114968928201474 0.0270760588604636 0.0341408044589092
"17" 1 5 "STANDING" 0.000301413454273437 0.00122619366775 -0.002821543820625 0.00241241389292931 0.00483145969850658 0.00615931411092959 0.01471535150625 0.0126756791177344 -0.0112414216304687 0.0111815762387223 0.0156524214523567 0.0146065913231719
"18" 1 5 "STANDING" 0.000527388555992187 0.00168956267289063 0.0006399213671875 0.00216751359697172 0.00386626276757211 0.0047510261436595 0.0154184417890625 -0.00154500067054688 0.00361634855703125 0.0111067324061562 0.00984841103906452 0.0109233640701261
"19" 1 5 "STANDING" 3.200392328125e-05 -0.000562573351328125 -0.000290829338359375 0.00223385526560276 0.0028914565483059 0.00372226758001178 0.00312758665234375 -0.0060732518828125 0.00951085225 0.00928547353827105 0.00377374579974883 0.00445291709653954
"20" 1 5 "STANDING" -0.000413725171328125 8.3112653359375e-05 -0.00103117040390625 0.00212967384505712 0.00335264039513534 0.003453754992125 -0.00184305352109375 -0.00453180617703125 0.00637998093246875 0.0052688713006511 0.00389044600737221 0.00459257969464717
"21" 1 5 "STANDING" -2.8958115234375e-06 0.00147895178664063 0.000142179622109375 0.00209950568734773 0.00270536760984223 0.00375397175198553 -0.00220713992273437 -0.00197171602757813 0.003293169473875 0.00389690291352746 0.00336756212246967 0.00309393455386827
"22" 1 5 "STANDING" -8.72514912109375e-05 -0.00044330449328125 0.0005637156553125 0.00214532345849342 0.0034491644192156 0.00363995198408506 -0.0015511572225 -0.00235436813648437 0.00365246869257812 0.00380273724566209 0.00304562408511466 0.00331497702351184
"23" 1 5 "STANDING" -0.000391443984148437 -0.00216418171699219 -0.000823729873046875 0.00211319443011555 0.00342636001456825 0.00399838650681318 -0.000493827833984375 -0.0008034543046875 0.00117992942539062 0.00336963618559984 0.00385885561604865 0.00467998676836634
"24" 1 5 "STANDING" 0.000334764342414063 -0.000302262358554687 -0.00028201641484375 0.00194191171265124 0.00390176625827603 0.0046747485562026 0.000468176785703125 0.00232259657117188 -0.003220978975 0.00314700291872308 0.00338270719239587 0.0041355325476168
"25" 1 5 "STANDING" 0.000853118097421875 0.00274187871859375 0.00179457885663594 0.00189493384308564 0.00369998673893341 0.00425175758573619 0.00279926654539062 0.001233596877875 -0.0024239185365625 0.0049659822711802 0.0037936729355803 0.00506401425133237
"26" 1 5 "STANDING" 0.00029199637578125 0.00136747096328125 0.000565367056401563 0.00204900180860276 0.00411325446661029 0.00420849415821808 0.00031161400359375 -0.000435646202203125 0.000982519947734375 0.00732446323227197 0.00397908006411744 0.00458697146112658
"27" 1 5 "STANDING" -0.00037946079296875 -0.000461930775234375 0.000506035197421875 0.00166065351030315 0.00281511132961226 0.00407099927800298 -0.00294422857890625 -0.00016514982125 0.00136441636726563 0.00663355324959547 0.00394285588636296 0.00374275359037977
"28" 1 4 "SITTING" -0.027423536419375 0.108260198835938 0.0565136401171875 0.0325118887511279 0.141483171075898 0.103168061691389 -0.0194046051953125 -0.0941628840625 0.063357475046875 0.0249009310534462 0.0232899016402303 0.0422845925407124
"29" 1 4 "SITTING" 0.00199401150380469 -0.0106564804179687 -0.0124428241148438 0.00696953791946745 0.0202506802709372 0.0135575235227276 -0.021383468203125 -0.074421733125 0.07113201546875 0.00672732129673989 0.0208670173769509 0.017260567664288
"30" 1 4 "SITTING" 0.000499093987054687 -0.00123044503515625 0.00085362916484375 0.00375191181376931 0.0119234930819079 0.00635423423379755 -0.0121049964273438 -0.041721848828125 0.04279248890625 0.00549187676587744 0.0186756280010006 0.0183452784238937
"31" 1 4 "SITTING" -0.011484648267375 0.0268790963792969 -0.00505578716296875 0.0616203815199687 0.0445404344693024 0.0800143394188039 -0.0103720268515625 0.043195859809375 -0.00431679420546875 0.236055962206312 0.385037937799917 0.210874158285966
"32" 1 4 "SITTING" -0.065796853784375 0.100832684191797 0.0442191824635937 0.0799174181174913 0.0723653009986179 0.103894660178804 0.0245993182023437 0.0422267220282813 -0.0604334196742187 0.245018579752521 0.393214362562749 0.23977682592225
"33" 1 4 "SITTING" -0.0543377384882813 0.08939494665 0.0411440983359375 0.063592696414017 0.0747212416237699 0.0702102544661974 0.023801117290625 -0.0371835439451563 -0.01147530171875 0.066374113721526 0.0808465498247438 0.137497304877142
"34" 1 4 "SITTING" 0.0053814917984375 0.006763776568125 -0.0140535559247656 0.0155507750421224 0.0292932706253743 0.0132749247823957 -0.0154771018828125 -0.0353492692265625 0.0517038584375 0.00499393387289936 0.0186975069529909 0.0129804064510582
"35" 1 4 "SITTING" 0.00271695227328125 -0.00361735819804688 -0.00278518470914063 0.00876967909095996 0.00791068131899147 0.00976891104448416 -0.014317010546875 -0.0175714951328125 0.031101473609375 0.00332206642627073 0.00925095488630017 0.0133175607681011
"36" 1 4 "SITTING" -0.00137405068273438 0.00142939505882813 0.00058972049359375 0.00341477899932486 0.0028988490288867 0.00420021216760032 -0.008026776628125 -0.00752293077148438 0.0139244007226563 0.00454556198492906 0.00641881054381361 0.00864249783932202
"37" 1 4 "SITTING" 0.00040755258203125 7.18618807671875e-05 -0.00072973684046875 0.00269352613721528 0.00245420924659402 0.00334573681453796 -0.00334595915148437 -0.000128981879640625 0.00351905241429687 0.00248568419735035 0.00743308949117268 0.00658658610465582
"38" 1 4 "SITTING" -0.000250825331 0.000524547883970313 9.0860020625e-05 0.00285552548016124 0.00266563937777035 0.00400717152604836 -0.000543630409296875 0.000922542636671875 -0.00063886643375 0.00314431579960449 0.00643212264027883 0.00411888521586362
"39" 1 4 "SITTING" -0.00833013299570312 0.0130935595546875 -0.00479993768046875 0.00793172586545463 0.0245917171939775 0.00872847668841397 -0.20355172109375 -0.0265566189585938 -0.30118194609375 0.0418347948085256 0.0227004335762278 0.0792012236837453
"40" 1 4 "SITTING" -0.000920636948203125 0.012408015771875 -0.00038457699140625 0.00441323689746913 0.0128263728554146 0.00469453701024495 -0.1254771921875 -0.0150059188807031 -0.1650439071875 0.0495630376065815 0.010652237267459 0.08132338259555
"41" 1 4 "SITTING" 0.000809821164453125 -0.000680138064765625 -0.00101917646171875 0.00289103368942793 0.00441043150505859 0.00464533738086072 -0.0533116872890625 -0.00926940569945313 -0.0561519671799219 0.0344903660797565 0.0106759181979866 0.0501388076536324
"42" 1 4 "SITTING" 0.000176505877734375 -0.00131975181601562 0.00011143880465625 0.0032411984110056 0.0043707033206892 0.00446718280020125 -0.0104680370771875 -0.0009874752421875 -0.00520330691359375 0.016499950497533 0.00699309686966254 0.014079977295678
"43" 1 4 "SITTING" -0.000864749218359375 0.0037754687503125 -2.8141573390625e-05 0.00287876521133186 0.00484822400424165 0.00419961306874704 0.006806985868125 0.000770128784375 0.0130403342585156 0.00667009677354654 0.00604599452163055 0.011086777530815
"44" 1 4 "SITTING" 0.000305079303671875 0.000460094409375 -0.00148917958664062 0.00303700477600567 0.00678221798577664 0.0049562787460999 0.0104993994453125 0.00044122534296875 0.0188558281640625 0.00263554873964732 0.00538233090800822 0.00851683026704692
"45" 1 4 "SITTING" 0.0002108892928125 -0.00145394314375 -0.000949054928125 0.00312598931190895 0.00523631894928212 0.0051908933026392 0.0074051837425 0.002046059728125 0.00909642461914062 0.00400576944011483 0.00606658628300945 0.00967929907575719
"46" 1 4 "SITTING" -0.00088498266171875 0.003152818281875 0.000646933415390625 0.0027583584961086 0.00359378459137161 0.00421047654849608 0.00312574667085937 0.0019483860953125 0.00278793023398437 0.00297392331713783 0.0064496428721273 0.0076362383422236
"47" 1 4 "SITTING" 0.00019832224375 0.0005060094115625 -0.000462120282578125 0.00250830681495002 0.00464197587134109 0.00396144647919755 0.00137809956742187 -8.42748109375e-05 0.002573990215625 0.00275439399740216 0.0057968587912495 0.0077868069933591
"48" 1 4 "SITTING" -2.3607622890625e-05 -0.00018508045546875 0.000643565335625 0.00257900002853276 0.00435185487831972 0.00470153194467696 -0.000357465130703125 0.0001382609953125 -0.002254794621875 0.00313312881536262 0.0059065000538673 0.00600209058286308
"49" 1 4 "SITTING" -0.000749143384296875 0.00209310532109375 0.00094889281984375 0.00275571132021785 0.00378131654196627 0.00510744748286586 -0.00105646330023438 -0.00055644872109375 -0.00063695087578125 0.00297646106950579 0.00527279917343029 0.00750043631102582
"50" 1 4 "SITTING" 0.00035600353703125 -0.001774546878125 -0.00162817741851562 0.00276740898439743 0.00503045368434773 0.00421216809213989 -0.000341585719375 -0.00088802943015625 0.0027149862359375 0.00320439861934125 0.00579974694247907 0.00757036329030549
"51" 1 4 "SITTING" 0.00031147680328125 -0.00102022318695313 0.000799033189765625 0.00280597795333246 0.00532659116740523 0.00457360460844797 -0.000553610579273438 0.0008105339128125 -0.00242016331015625 0.00335236010889943 0.00726105513207798 0.00769935083930301
"52" 1 6 "LAYING" 0.0259452701070313 0.00108246310390625 -0.00325707417875 0.0290966802110138 0.0196312098737837 0.0224936222361202 0.0610835223671875 -0.0260312073203125 0.202239813203125 0.0407639201352201 0.0528371569106608 0.093276519658369
"53" 1 6 "LAYING" 0.00016433907390625 -0.0017953079390625 0.0037933239978125 0.00633027567709992 0.0032508144860401 0.00624289265558515 0.0380897633203125 -0.00201082735960938 0.07578559215625 0.0180945784997935 0.00758466219266111 0.054356876574473
"54" 1 6 "LAYING" -0.00021030541984375 -0.00038310208453125 0.000226740417625 0.00330477826355833 0.00235339628498567 0.0038144894764869 0.0146972279973437 -0.000465685264453125 0.00629010070382812 0.0102933864315979 0.00495574214836562 0.0278427262198923
"55" 1 6 "LAYING" 0.000411954247890625 -7.2156083515625e-05 -0.000387453344328125 0.00267422489098948 0.00244907789411251 0.00326166847039959 0.00280018497345312 -0.0008102251571875 -0.0191620372336719 0.00502496135148114 0.00578422685020414 0.00750731020033548
"56" 1 6 "LAYING" -0.000216132948203125 0.00016734800878125 0.00010720455203125 0.00246625691426439 0.00220226217931266 0.00384928730895822 -0.00193430106607812 0.00282376059765625 -0.017874464890625 0.00244309388103282 0.00546481177588235 0.0049820223718718
"57" 1 6 "LAYING" 0.00011284470234375 -4.27425496875001e-06 9.7088199140625e-05 0.00306645700168459 0.00201388990208319 0.00446257084080413 -0.002842671128125 0.00038436764296875 -0.0136061500304687 0.0024690133013558 0.00592483820283692 0.00487695133823633
"58" 1 6 "LAYING" 8.87744453125e-05 -0.000348809270078125 -0.00021710309875 0.0032297906359983 0.00260947510381337 0.00394564761745093 -0.00218795360839063 0.00131674184140625 -0.00495073373210938 0.00259405559308613 0.00625608802377143 0.00889579114381439
"59" 1 6 "LAYING" 0.000542123979375 -0.0006598927315625 0.00027055347109375 0.00256389476769407 0.00274680007913415 0.00448956661913211 -0.00121626813401562 0.0007381986734375 -0.000562446530546875 0.00241942747156482 0.00661131759181764 0.00470873173813638
"60" 1 6 "LAYING" 0.000876250824453125 -0.000780642940625 0.00100073213201563 0.00262491615399941 0.00306707468183243 0.00478752666113334 -6.42058228125e-05 -0.0006471765640625 6.1531215546875e-05 0.00235644633125541 0.00525317800337833 0.00520708155175011
"61" 1 6 "LAYING" -0.0001744182303125 -3.74469521875e-05 0.000881900446234375 0.0031119445367966 0.0032656844568351 0.00425111948944211 0.0002675760253125 -0.00085653365703125 0.000823421710859375 0.00204711601726982 0.00511526257400924 0.00492890202633184
"62" 1 6 "LAYING" -0.000348724378828125 0.00051813738359375 -0.000172296622265625 0.00287719695715374 0.00249409442386617 0.00410480811063491 0.000120630563125 -0.00017068815546875 0.000549703445 0.00269848231133129 0.00569648348668974 0.0045578476056324
"63" 1 6 "LAYING" 5.2436068359375e-05 -0.00028633162484375 0.000860254075703125 0.0026716902099007 0.00242222514933673 0.00394514840855307 -0.000530945026546875 -0.000714663910390625 -0.0004825680190625 0.00306083715943074 0.00590476294479598 0.00491398071405652
"64" 1 6 "LAYING" 0.000369995062421875 -0.0002658225974375 4.179742265625e-05 0.00296615453715372 0.00244932808336113 0.00402754125065821 -0.000282014892171875 -0.000636345529921875 -7.9919674296875e-05 0.0025296161418806 0.00636044893020163 0.00541162871768092
"65" 1 6 "LAYING" -0.0532841575724219 0.005297998925 0.0264187407178906 0.111465223847521 0.0507014853926216 0.0567692808653363 0.2369262875 0.0519372744382813 0.28560065859375 0.0999558965507241 0.0663218853729245 0.0640403024217587
"66" 1 6 "LAYING" 0.0129074002205469 -0.0101308764317187 0.00067701641953125 0.0148707044108121 0.0174403703325615 0.00578292494061692 0.150861648203125 0.0250841337658594 0.18879537125 0.0493143137464055 0.0180310811631771 0.0692899089069012
"67" 1 6 "LAYING" -0.0915001492539062 -0.0536127412145312 0.0797252260398437 0.120613917275644 0.140144117620821 0.125434432503748 -0.032698813125 0.0733368748361719 0.0198824286015625 0.5042997004 0.164219102520981 0.212732341923702
"68" 1 6 "LAYING" -0.106477450847656 -0.0418384170671875 0.0846802138617188 0.119252595715437 0.150749710038573 0.136298791421117 -0.008546080046875 0.0179396136640625 -0.0121801157265625 0.533936725864373 0.197371991518942 0.19783252406528
"69" 1 6 "LAYING" 0.0143005045742188 0.0453949099765625 -0.0305624000601563 0.0651309225246194 0.0458516906921359 0.0739927805762244 0.113250442158594 -0.0762554155632812 0.0573582391148438 0.168917142583811 0.0595079855708145 0.0380508929479961
"70" 1 6 "LAYING" 0.005411150796875 0.0633539985859375 -0.04526436920625 0.0806967754111232 0.062793145238267 0.0577861618452496 -0.00955155325546875 0.00758192211796875 -0.0613023601804688 0.321663224730517 0.168114553951694 0.183837843430221
"71" 1 6 "LAYING" -0.131640479671875 -0.131643792273438 0.0942144230515625 0.131577283618215 0.263531186218154 0.183640532304686 -0.216737895857813 0.0341601163609375 -0.0818248064883594 0.801714765492335 0.254449585561588 0.209478828238816
"72" 1 6 "LAYING" -0.114301056052344 -0.349828280703125 0.150293467476562 0.132545932197111 0.176779932827528 0.154016254802534 -0.208475914326562 -0.00442481559375 0.0178151313538281 0.770550744305474 0.227773343885791 0.135142639789298
"73" 1 6 "LAYING" -0.00414207125390625 -0.208088513273437 0.0415177924929687 0.0275193041227563 0.185419910245286 0.0694369153486747 0.0800364705234375 -0.018494700546875 0.048399356875 0.258698323902575 0.11055317718334 0.0610666607715664
"74" 1 6 "LAYING" -0.000151698767578125 -0.005250114765625 -0.004911223240625 0.00876296515032329 0.0721837901973289 0.00830049867089087 0.19487829140625 -0.0253284371484375 0.055677073671875 0.048712084147923 0.0150041894706733 0.0192810759522893
"75" 1 6 "LAYING" -0.00183923302765625 0.0176070095140625 0.0015135972181875 0.00606692997042673 0.01951601884557 0.00514889059871897 0.11782843703125 -0.015051913546875 0.032194684328125 0.0450522890233355 0.0111114210269061 0.0169696381172213
"76" 1 6 "LAYING" 0.00158425133 0.00432688680234375 0.00150716424203906 0.00288241039996545 0.00517957231883431 0.00384974954338308 0.0481197207625 -0.00659228029375 0.0106267086575781 0.0344917594779861 0.00728242870690256 0.0112230069933534
"77" 1 6 "LAYING" 0.0012161961604375 0.0050425073603125 -0.000323579088414063 0.00317953041992425 0.00399470913237271 0.00372849262834737 0.00552313733398437 0.00024720170546875 -0.00226377308460938 0.0175799091453014 0.00586175886258355 0.00651274923539474
"78" 1 6 "LAYING" -0.000937387548703125 0.0036408520853125 -0.00094006738671875 0.00365219836270369 0.00344169341367148 0.00385170364821631 -0.00600425737539062 0.00254333693804688 -0.00439023765390625 0.008142613643327 0.00437000126860497 0.00456486896441335
"79" 1 1 "WALKING" 0.000916193242187499 -0.010782967353125 -0.0087836404828125 0.21966219145199 0.149133463849017 0.148858267315931 -0.4662259965625 0.070601635421875 0.0752891383125 0.590760391957697 0.658870847436579 0.265306992860387
"80" 1 1 "WALKING" -0.00447916868734375 -0.024868136696875 0.0043344962203125 0.251851380794652 0.175383076428343 0.136049387958596 0.125583583828125 -0.106016830046875 4.79654843749999e-05 0.524834036729629 0.699844357921003 0.291667010306508
"81" 1 1 "WALKING" -0.00467979327328125 0.01099005453125 -0.00507087196875 0.236921789461838 0.174797777868494 0.13172243333784 0.246363892515625 -0.0896513205 0.006927958265625 0.484615865534497 0.719236725799634 0.318347172814822
"82" 1 1 "WALKING" 0.0135590223515625 0.0014119551828125 -0.019512986734375 0.251618542926133 0.202272483461813 0.144487947239594 0.127636234632813 -0.0402077161960937 -0.0267648990703125 0.55866276857536 0.799935042686181 0.352685317131771
"83" 1 1 "WALKING" -0.000275332171875 -0.00655654754765625 -0.0113335389763281 0.252705867327951 0.200628612520867 0.160824798018343 0.03755891040625 0.0388284592648438 -0.0363624443679687 0.543726579656027 0.869889220378014 0.337186236965232
"84" 1 1 "WALKING" -0.00455594109375 0.0201188503398438 0.0196084186089844 0.253368646988881 0.176375057493842 0.162506040609955 -0.0153482410703125 0.0776376071015625 -0.00074237261015625 0.427650272474023 0.787755247318973 0.306063777650303
"85" 1 1 "WALKING" 0.0089777156953125 0.009818855203125 0.0213908447025 0.250308489944729 0.178503867985382 0.153741819048676 -0.0098716837421875 -0.0105365428015625 0.0204257538742187 0.433349536927939 0.689468214887213 0.330282889629
"86" 1 1 "WALKING" -0.0088428965390625 -0.0169992309609375 -0.00113953771875 0.246042199114873 0.181987158479053 0.145355506074442 0.0119288657734375 -0.067910667840625 0.0276604893609375 0.461215881087286 0.720425745390795 0.341920400972216
"87" 1 1 "WALKING" 0.007224836709375 -0.00484104073828125 -0.007480088671875 0.211598623066153 0.169593960030156 0.159878376030987 -0.218244792242187 0.0688841202109375 -0.0191179148046875 0.467567861031943 0.639380218206063 0.277454155171908
"88" 1 1 "WALKING" -0.00013608923359375 -0.00962379245859375 0.00916313696875 0.240890806920704 0.191572913305219 0.144611535485347 -0.0444139777609375 -0.0200806558984375 0.0281301111484375 0.465195816245632 0.699605507776377 0.303304582411102
"89" 1 1 "WALKING" -0.0148931226320312 0.00452648162109375 -0.00374584068203125 0.241617589947742 0.17733243684079 0.142121617093046 0.0417240801140625 -0.099649514359375 0.0431180114140625 0.427392687789762 0.692195145474696 0.31724820756915
"90" 1 1 "WALKING" 0.0060629413203125 0.00175773470703125 -0.0237363976148437 0.248659874023372 0.18501092042924 0.13840641056594 0.008233428359375 -0.04012237234375 0.00584030628125 0.444320170217019 0.717736868466692 0.333353863573848
"91" 1 1 "WALKING" 0.0008114374921875 -0.0124114159609375 -0.0087101927478125 0.261024275472702 0.195173374527007 0.143256652546386 -0.02220235921875 0.07352764675 -0.0295334535 0.492259250860466 0.793515407854684 0.336664859376655
"92" 1 1 "WALKING" 0.005421913046875 0.0104410501171875 0.0230229308959375 0.271524446894945 0.20507835698032 0.157600744122028 0.010053347734375 0.0811186301875 -0.002951487625 0.472523000700913 0.794064981658944 0.328618492385094
"93" 1 1 "WALKING" 0.015789317359375 0.0024008061796875 0.016393706328125 0.258603608722501 0.21267258818507 0.154221556081862 0.01670081540625 -0.035660483125 0.011670802546875 0.424976006859549 0.729056476647109 0.34941800920804
"94" 1 1 "WALKING" -0.011391714828125 -0.000798063601562501 -0.00293301864609375 0.254665861775257 0.201573072902652 0.144682498463398 0.0419470204140625 -0.069192380625 0.02502979215625 0.461338897267799 0.746251316213011 0.359134358761228
"95" 1 1 "WALKING" -0.013002562359375 0.014202179171875 -0.00487759750546875 0.259548559674747 0.190672364586002 0.144930896675634 0.0436533746796875 -0.052507446015625 0.0076413467890625 0.507323232635474 0.758094642626595 0.337298824377044
"96" 1 1 "WALKING" 0.0102506254765625 -0.00268428271875 -0.013489872046875 0.245535781886616 0.195322850550907 0.150573724205798 -0.018417303609375 -0.0323572184609375 -0.0351994361953125 0.504880683647709 0.757447995633126 0.344712416111628
"97" 1 1 "WALKING" 0.014731338 -0.0025520825078125 -0.0137899046195312 0.227835026671119 0.19863313518833 0.151517724563807 -0.041953836359375 0.0443756486875 -0.0443131078125 0.482146515738449 0.806735035447508 0.356206135131245
"98" 1 1 "WALKING" -0.00265721257578125 0.0044826088359375 0.00176200778203125 0.2083044619697 0.178861372570345 0.138954097646474 -0.03934554534375 0.080839490359375 0.00411224825234375 0.433289497704379 0.779594689137125 0.341116074084927
"99" 1 1 "WALKING" 0.001389337375 -0.0052806198828125 -0.0343538913515625 0.266719729792328 0.196663310601465 0.142275606349572 0.226150554 -0.000669674721093748 -0.04811856371875 0.475459629871829 0.790661206625053 0.357560288076782
"100" 1 1 "WALKING" -0.011509409421875 -0.00379685262265625 0.0109776215234375 0.290024048843451 0.191547711215771 0.142969211756211 0.050699369171875 0.062663205703125 -0.0059973203359375 0.452199595325115 0.750618631232417 0.336012372562339
"101" 1 1 "WALKING" 0.0027605971015625 -0.00559774184140625 0.0215795217901563 0.28103953221226 0.179061376363729 0.134875110856055 -0.009223644359375 -0.0066401726640625 0.0324665173828125 0.439914594549193 0.706018077122122 0.310701901050872
"102" 1 1 "WALKING" -0.0033993044453125 0.000788094188281251 0.0018892894675 0.270685343812385 0.206940464541297 0.135819585649339 -0.005490191703125 -0.0419442669609375 0.03983480253125 0.463674707074788 0.792306120603202 0.340291274874436
"103" 1 1 "WALKING" -0.00518308087890625 0.0122817290984375 -0.005573643096875 0.249246182479966 0.21074181998176 0.141677829058107 -0.0180048295859375 -0.08484902375 -0.013567614515625 0.482579788243713 0.810314032664262 0.340483642393012
"104" 1 1 "WALKING" 0.0167359968476563 9.63280195312493e-05 -0.0153505669070312 0.244620769734234 0.218696780596827 0.14958962357972 -0.040011937109375 0.0361126398984375 -0.0510042409296875 0.475957029447585 0.820971318028936 0.317401230685615
"105" 1 1 "WALKING" -0.00425366503125 0.0034412005390625 0.000946661375 0.251579546118705 0.204565671216797 0.153323807557969 -0.0204617861171875 0.0988666047421875 -0.010831849390625 0.431634077865288 0.774585290657799 0.30805337105809
"106" 1 1 "WALKING" 0.0043232378515625 0.0094058842109375 0.02233496984375 0.261955713901102 0.171771100361708 0.149586217611912 -0.0332963959921875 0.04524910875 0.01291918740625 0.396153025493541 0.711581598457097 0.299144729745908
"107" 1 1 "WALKING" 0.00627927946875 -0.0032322057046875 0.0094497514921875 0.261763213847916 0.195509546818625 0.150989100958113 0.01099821528125 -0.0260930159375 0.01437439846875 0.43020973326008 0.759113854676851 0.32166361381573
"108" 1 1 "WALKING" -0.0152528772421875 -0.00701120024375 -0.0095096758359375 0.24608191450946 0.223565915761945 0.145860909228402 0.0664698789296875 -0.072725196328125 0.0356831625 0.452974634448846 0.778047446191707 0.333516366243632
"109" 1 1 "WALKING" 0.00061518860984375 0.0029968069453125 -0.0158201077109375 0.237303009709068 0.216712231927652 0.142257962553602 0.030376209865625 -0.045400651484375 -0.002263926546875 0.474973824399429 0.776975356626875 0.33058155201398
"110" 1 1 "WALKING" 0.0112506819770312 -0.0091515277265625 -0.016834671265625 0.230810545304995 0.204966431711647 0.142350200637783 -0.0059633999 0.011311853125 -0.0520452821953125 0.480734752338396 0.799349790351744 0.337032230377055
"111" 1 1 "WALKING" 0.0019483710078125 -0.0052985118671875 -0.003036615421875 0.224874610790993 0.194258894702506 0.137493081180246 -0.0553809169296875 0.05928187203125 -0.0186608337890625 0.453040537294487 0.775785549551973 0.338050733508963
